PDB,plddt,6ln2_tmscore,6x18_tmscore,seq_count
af_cluster_compar/GLP1R/msas/GLP1R_065_unrelaxed_rank_004_alphafold2_ptm_model_4_seed_001.pdb,41.02589873417724,0.40533,0.41941,5
af_cluster_compar/GLP1R/msas/GLP1R_066_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,54.72496202531646,0.76215,0.79951,9
af_cluster_compar/GLP1R/msas/GLP1R_023_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,58.88536708860759,0.69344,0.72185,42
af_cluster_compar/GLP1R/msas/GLP1R_013_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,38.65172151898734,0.38683,0.37965,4
af_cluster_compar/GLP1R/msas/GLP1R_140_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,49.115493670886046,0.69432,0.69015,10
af_cluster_compar/GLP1R/msas/GLP1R_131_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,45.5960506329114,0.72114,0.71034,4
af_cluster_compar/GLP1R/msas/GLP1R_142_unrelaxed_rank_005_alphafold2_ptm_model_1_seed_001.pdb,64.69835443037974,0.85998,0.8346,17
af_cluster_compar/GLP1R/msas/GLP1R_117_unrelaxed_rank_002_alphafold2_ptm_model_5_seed_001.pdb,41.631721518987355,0.46445,0.44906,4
af_cluster_compar/GLP1R/msas/GLP1R_118_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,44.82726582278483,0.34947,0.35698,4
af_cluster_compar/GLP1R/msas/GLP1R_004_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,48.91159493670886,0.3442,0.32775,20
af_cluster_compar/GLP1R/msas/GLP1R_120_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,64.26448101265822,0.72792,0.76179,101
af_cluster_compar/GLP1R/msas/GLP1R_000_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,42.12518987341773,0.39227,0.38649,38
af_cluster_compar/GLP1R/msas/GLP1R_064_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,60.67270886075947,0.79909,0.80719,21
af_cluster_compar/GLP1R/msas/GLP1R_108_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,48.350860759493656,0.71734,0.75889,13
af_cluster_compar/GLP1R/msas/GLP1R_086_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,64.84896202531644,0.72861,0.71837,90
af_cluster_compar/GLP1R/msas/GLP1R_049_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_001.pdb,42.85405063291138,0.43998,0.39726,4
af_cluster_compar/GLP1R/msas/GLP1R_111_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,37.63875949367087,0.34298,0.3402,4
af_cluster_compar/GLP1R/msas/GLP1R_085_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,70.00060759493668,0.75079,0.76378,119
af_cluster_compar/GLP1R/msas/GLP1R_066_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,56.30020253164562,0.75793,0.77,9
af_cluster_compar/GLP1R/msas/GLP1R_106_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,35.54156962025317,0.40235,0.42158,4
af_cluster_compar/GLP1R/msas/GLP1R_075_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,45.46230379746839,0.4895,0.45627,4
af_cluster_compar/GLP1R/msas/GLP1R_089_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,37.11301265822784,0.29238,0.32037,4
af_cluster_compar/GLP1R/msas/GLP1R_042_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,63.965291139240456,0.4133,0.41256,84
af_cluster_compar/GLP1R/msas/GLP1R_136_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,43.17962025316459,0.56736,0.55339,4
af_cluster_compar/GLP1R/msas/GLP1R_129_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,46.62564556962025,0.48147,0.48203,9
af_cluster_compar/GLP1R/msas/GLP1R_040_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,43.058835443037985,0.35566,0.39418,9
af_cluster_compar/GLP1R/msas/GLP1R_027_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,44.10435443037974,0.37865,0.361,5
af_cluster_compar/GLP1R/msas/GLP1R_007_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,59.37845569620249,0.67502,0.65693,37
af_cluster_compar/GLP1R/msas/GLP1R_141_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,50.293873417721585,0.67561,0.66442,9
af_cluster_compar/GLP1R/msas/GLP1R_062_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,61.24002531645568,0.67407,0.7394,28
af_cluster_compar/GLP1R/msas/GLP1R_038_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,58.78546835443036,0.53516,0.50559,56
af_cluster_compar/GLP1R/msas/GLP1R_072_unrelaxed_rank_002_alphafold2_ptm_model_1_seed_001.pdb,46.77708860759494,0.39788,0.40531,4
af_cluster_compar/GLP1R/msas/GLP1R_033_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,59.44668354430381,0.53049,0.52597,62
af_cluster_compar/GLP1R/msas/GLP1R_096_unrelaxed_rank_005_alphafold2_ptm_model_3_seed_001.pdb,39.58318987341771,0.45987,0.47528,5
af_cluster_compar/GLP1R/msas/GLP1R_147_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,46.054025316455714,0.49655,0.45118,5
af_cluster_compar/GLP1R/msas/GLP1R_068_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,39.69891139240509,0.48915,0.47698,4
af_cluster_compar/GLP1R/msas/GLP1R_077_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,54.59037974683542,0.70005,0.68633,26
af_cluster_compar/GLP1R/msas/GLP1R_102_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,37.30065822784809,0.46747,0.45466,4
af_cluster_compar/GLP1R/msas/GLP1R_008_unrelaxed_rank_005_alphafold2_ptm_model_4_seed_001.pdb,35.66048101265824,0.3562,0.35405,4
af_cluster_compar/GLP1R/msas/GLP1R_072_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,45.819037974683546,0.34049,0.37953,4
af_cluster_compar/GLP1R/msas/GLP1R_036_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,36.273924050632914,0.3945,0.38036,7
af_cluster_compar/GLP1R/msas/GLP1R_087_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,36.722556962025344,0.30482,0.29333,4
af_cluster_compar/GLP1R/msas/GLP1R_148_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,41.5524556962025,0.38102,0.38486,4
af_cluster_compar/GLP1R/msas/GLP1R_067_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,38.196784810126566,0.46916,0.4761,4
af_cluster_compar/GLP1R/msas/GLP1R_087_unrelaxed_rank_003_alphafold2_ptm_model_1_seed_001.pdb,36.83496202531645,0.49865,0.47497,4
af_cluster_compar/GLP1R/msas/GLP1R_059_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,54.954632911392366,0.70983,0.72235,8
af_cluster_compar/GLP1R/msas/GLP1R_030_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,59.8841772151899,0.55447,0.53276,119
af_cluster_compar/GLP1R/msas/GLP1R_107_unrelaxed_rank_005_alphafold2_ptm_model_5_seed_001.pdb,51.35615189873417,0.54529,0.53841,19
af_cluster_compar/GLP1R/msas/GLP1R_006_unrelaxed_rank_003_alphafold2_ptm_model_2_seed_001.pdb,41.26083544303798,0.58959,0.55566,4
af_cluster_compar/GLP1R/msas/GLP1R_003_unrelaxed_rank_003_alphafold2_ptm_model_3_seed_001.pdb,51.93265822784808,0.56612,0.53613,32
af_cluster_compar/GLP1R/msas/GLP1R_107_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_001.pdb,54.56108860759495,0.65552,0.66706,19
af_cluster_compar/GLP1R/msas/GLP1R_135_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,41.52686075949367,0.63505,0.61635,4
af_cluster_compar/GLP1R/msas/GLP1R_128_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,51.06840506329114,0.55857,0.5907,12
af_cluster_compar/GLP1R/msas/GLP1R_017_unrelaxed_rank_005_alphafold2_ptm_model_2_seed_001.pdb,41.06202531645569,0.39901,0.34056,11
af_cluster_compar/GLP1R/msas/GLP1R_092_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,57.214886075949416,0.6959,0.70092,31
af_cluster_compar/GLP1R/msas/GLP1R_018_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_001.pdb,41.32848101265825,0.49301,0.50723,13
af_cluster_compar/GLP1R/msas/GLP1R_034_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,66.34417721518989,0.63164,0.64472,85
af_cluster_compar/GLP1R/msas/GLP1R_084_unrelaxed_rank_002_alphafold2_ptm_model_2_seed_001.pdb,42.74724050632909,0.46667,0.49476,5
af_cluster_compar/GLP1R/msas/GLP1R_053_unrelaxed_rank_002_alphafold2_ptm_model_4_seed_001.pdb,61.68268354430381,0.64504,0.69868,23
af_cluster_compar/GLP1R/msas/GLP1R_082_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,44.00999999999998,0.63068,0.57528,4
af_cluster_compar/GLP1R/msas/GLP1R_121_unrelaxed_rank_003_alphafold2_ptm_model_4_seed_001.pdb,46.65111392405064,0.54818,0.57749,7
af_cluster_compar/GLP1R/msas/GLP1R_110_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_001.pdb,46.70351898734176,0.52407,0.57759,6
af_cluster_compar/GLP1R/msas/GLP1R_007_unrelaxed_rank_004_alphafold2_ptm_model_2_seed_001.pdb,53.65772151898734,0.67913,0.6465,37
af_cluster_compar/GLP1R/msas/GLP1R_097_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_001.pdb,43.827367088607595,0.51637,0.46841,9
af_cluster_compar/GLP1R/msas/GLP1R_031_unrelaxed_rank_004_alphafold2_ptm_model_5_seed_001.pdb,63.999696202531645,0.67476,0.65205,81
af_cluster_compar/GLP1R/msas/GLP1R_005_unrelaxed_rank_004_alphafold2_ptm_model_3_seed_001.pdb,51.75073417721517,0.48591,0.46842,60
af_cluster_compar/GLP1R/msas/GLP1R_024_unrelaxed_rank_003_alphafold2_ptm_model_5_seed_001.pdb,44.223518987341755,0.42762,0.44509,6
